SalesKey,OrderDate,ProductKey,CustomerKey,GeographyKey,Quantity,NetPrice,SalesAmount
49216,2008-06-03,989,18844,216,1,165.0,165.0
49217,2008-06-03,989,18844,216,1,165.0,165.0
49218,2008-06-03,989,18844,216,1,165.0,165.0
49219,2008-06-03,989,18844,216,1,165.0,165.0
49220,2008-06-03,2403,18844,216,1,109.99,109.99
49221,2008-06-03,2403,18844,216,1,109.99,109.99
49222,2008-06-03,2403,18844,216,1,109.99,109.99
49223,2008-06-03,2403,18844,216,1,109.99,109.99
49224,2008-06-03,2403,18844,216,1,109.99,109.99
49225,2008-06-03,2403,18844,216,1,109.99,109.99
49226,2008-06-03,2403,18844,216,1,109.99,109.99
49227,2008-06-03,2403,18844,216,1,109.99,109.99
49228,2008-06-03,403,18844,216,1,699.0,699.0
49229,2008-06-03,403,18844,216,1,699.0,699.0
49230,2008-06-03,403,18844,216,1,699.0,699.0
49231,2008-06-03,403,18844,216,1,699.0,699.0
49232,2008-06-03,403,18844,216,1,699.0,699.0
49233,2008-06-03,403,18844,216,1,699.0,699.0
49234,2008-06-03,403,18844,216,1,699.0,699.0
49235,2008-06-03,403,18844,216,1,699.0,699.0
49236,2008-06-03,288,18844,216,1,199.0,199.0
49237,2008-06-03,288,18844,216,1,199.0,199.0
49238,2008-06-03,288,18844,216,1,199.0,199.0
49239,2008-06-03,288,18844,216,1,199.0,199.0
49240,2008-06-03,288,18844,216,1,199.0,199.0
49241,2008-06-03,288,18844,216,1,199.0,199.0
49242,2008-06-03,288,18844,216,1,199.0,199.0
49243,2008-06-03,288,18844,216,1,199.0,199.0
49244,2008-06-03,873,18844,216,1,20.96,20.96
49245,2008-06-03,873,18844,216,1,20.96,20.96
49246,2008-06-03,873,18844,216,1,20.96,20.96
49247,2008-06-03,873,18844,216,1,20.96,20.96
49248,2008-06-03,873,18844,216,1,20.96,20.96
49249,2008-06-03,873,18844,216,1,20.96,20.96
49250,2008-06-03,873,18844,216,1,20.96,20.96
49251,2008-06-03,873,18844,216,1,20.96,20.96
49252,2008-06-03,1898,18844,216,1,899.0,899.0
49253,2008-06-03,1898,18844,216,1,899.0,899.0
49254,2008-06-03,1898,18844,216,1,899.0,899.0
49255,2008-06-03,1898,18844,216,1,899.0,899.0
49256,2008-06-03,1898,18844,216,1,899.0,899.0
49257,2008-06-03,1898,18844,216,1,899.0,899.0
49258,2008-06-03,1898,18844,216,1,899.0,899.0
49259,2008-06-03,1898,18844,216,1,899.0,899.0
49260,2008-06-03,1383,18844,216,1,12.99,12.99
49261,2008-06-03,1383,18844,216,1,12.99,12.99
49262,2008-06-03,1383,18844,216,1,12.99,12.99
49263,2008-06-03,1383,18844,216,1,12.99,12.99
49264,2008-06-03,1383,18844,216,1,12.99,12.99
49265,2008-06-03,1383,18844,216,1,12.99,12.99
49266,2008-06-03,1383,18844,216,1,12.99,12.99
49267,2008-06-03,1383,18844,216,1,12.99,12.99
49268,2008-06-03,850,18844,216,1,230.9,230.9
49269,2008-06-03,850,18844,216,1,230.9,230.9
49270,2008-06-03,850,18844,216,1,230.9,230.9
49271,2008-06-03,850,18844,216,1,230.9,230.9
49272,2008-06-03,850,18844,216,1,230.9,230.9
49273,2008-06-03,850,18844,216,1,230.9,230.9
49274,2008-06-03,850,18844,216,1,230.9,230.9
49275,2008-06-03,850,18844,216,1,230.9,230.9
49276,2008-06-03,2309,18844,216,1,29.99,29.99
49277,2008-06-03,2309,18844,216,1,29.99,29.99
49278,2008-06-03,2309,18844,216,1,29.99,29.99
49279,2008-06-03,2309,18844,216,1,29.99,29.99
49280,2008-06-03,2309,18844,216,1,29.99,29.99
49281,2008-06-03,2309,18844,216,1,29.99,29.99
49282,2008-06-03,2309,18844,216,1,29.99,29.99
49283,2008-06-03,2309,18844,216,1,29.99,29.99
49284,2008-06-03,2006,18844,216,1,94.99,94.99
49285,2008-06-03,2006,18844,216,1,94.99,94.99
49286,2008-06-03,2006,18844,216,1,94.99,94.99
49287,2008-06-03,2006,18844,216,1,94.99,94.99
49288,2008-06-03,2006,18844,216,1,94.99,94.99
49289,2008-06-03,2006,18844,216,1,94.99,94.99
49290,2008-06-03,2006,18844,216,1,94.99,94.99
49291,2008-06-03,2006,18844,216,1,94.99,94.99
49292,2008-06-03,1105,18844,216,1,568.0,568.0
49293,2008-06-03,1105,18844,216,1,568.0,568.0
49294,2008-06-03,1105,18844,216,1,568.0,568.0
49295,2008-06-03,1105,18844,216,1,568.0,568.0
49296,2008-06-03,1105,18844,216,1,568.0,568.0
49297,2008-06-03,1105,18844,216,1,568.0,568.0
49298,2008-06-03,1105,18844,216,1,568.0,568.0
49299,2008-06-03,1105,18844,216,1,568.0,568.0
49300,2008-06-03,919,18844,216,1,0.95,0.95
49301,2008-06-03,919,18844,216,1,0.95,0.95
49302,2008-06-03,919,18844,216,1,0.95,0.95
49303,2008-06-03,919,18844,216,1,0.95,0.95
49304,2008-06-03,919,18844,216,1,0.95,0.95
49305,2008-06-03,919,18844,216,1,0.95,0.95
49306,2008-06-03,919,18844,216,1,0.95,0.95
49307,2008-06-03,919,18844,216,1,0.95,0.95
49308,2008-06-03,314,18844,216,1,309.0,309.0
49309,2008-06-03,314,18844,216,1,309.0,309.0
49310,2008-06-03,314,18844,216,1,309.0,309.0
49311,2008-06-03,314,18844,216,1,309.0,309.0
49312,2008-06-03,314,18844,216,1,309.0,309.0
49313,2008-06-03,314,18844,216,1,309.0,309.0
49314,2008-06-03,314,18844,216,1,309.0,309.0
49315,2008-06-03,314,18844,216,1,309.0,309.0
49316,2008-06-03,1145,18844,216,1,566.0,566.0
49317,2008-06-03,1145,18844,216,1,566.0,566.0
49318,2008-06-03,1145,18844,216,1,566.0,566.0
49319,2008-06-03,1145,18844,216,1,566.0,566.0
49320,2008-06-03,1145,18844,216,1,566.0,566.0
49321,2008-06-03,1145,18844,216,1,566.0,566.0
49322,2008-06-03,1145,18844,216,1,566.0,566.0
49323,2008-06-03,1145,18844,216,1,566.0,566.0
49324,2008-06-03,2147,18844,216,1,745.99,745.99
49325,2008-06-03,2147,18844,216,1,745.99,745.99
49326,2008-06-03,2147,18844,216,1,745.99,745.99
49327,2008-06-03,2147,18844,216,1,745.99,745.99
49328,2008-06-03,2147,18844,216,1,745.99,745.99
49329,2008-06-03,2147,18844,216,1,745.99,745.99
49330,2008-06-03,2147,18844,216,1,745.99,745.99
49331,2008-06-03,2147,18844,216,1,745.99,745.99
49332,2008-06-03,1656,18844,216,1,159.99,159.99
49333,2008-06-03,1656,18844,216,1,159.99,159.99
49334,2008-06-03,1656,18844,216,1,159.99,159.99
49335,2008-06-03,1656,18844,216,1,159.99,159.99
49336,2008-06-03,1656,18844,216,1,159.99,159.99
49337,2008-06-03,1656,18844,216,1,159.99,159.99
49338,2008-06-03,1656,18844,216,1,159.99,159.99
49339,2008-06-03,1656,18844,216,1,159.99,159.99
49340,2008-06-03,6,19036,160,1,21.57,21.57
49341,2008-06-03,6,19036,160,1,21.57,21.57
49342,2008-06-03,6,19036,160,1,21.57,21.57
49343,2008-06-03,6,19036,160,1,21.57,21.57
49344,2008-06-03,6,19036,160,1,21.57,21.57
49345,2008-06-03,6,19036,160,1,21.57,21.57
49346,2008-06-03,6,19036,160,1,21.57,21.57
49347,2008-06-03,6,19036,160,1,21.57,21.57
49348,2008-06-03,2496,18844,216,1,9.99,9.99
49349,2008-06-03,2496,18844,216,1,9.99,9.99
49350,2008-06-03,2496,18844,216,1,9.99,9.99
49351,2008-06-03,2496,18844,216,1,9.99,9.99
49352,2008-06-03,2496,18844,216,1,9.99,9.99
49353,2008-06-03,2496,18844,216,1,9.99,9.99
49354,2008-06-03,2496,18844,216,1,9.99,9.99
49355,2008-06-03,2496,18844,216,1,9.99,9.99
49356,2008-06-03,2496,18844,216,1,9.99,9.99
49357,2008-06-03,2496,18844,216,1,9.99,9.99
49358,2008-06-03,2496,18844,216,1,9.99,9.99
49359,2008-06-03,2496,18844,216,1,9.99,9.99
49360,2008-06-03,2496,18844,216,1,9.99,9.99
49361,2008-06-03,2496,18844,216,1,9.99,9.99
49362,2008-06-03,2496,18844,216,1,9.99,9.99
49363,2008-06-03,2496,18844,216,1,9.99,9.99
49364,2008-06-03,2496,18844,216,1,9.99,9.99
49365,2008-06-03,2496,18844,216,1,9.99,9.99
49366,2008-06-03,2496,18844,216,1,9.99,9.99
49367,2008-06-03,2496,18844,216,1,9.99,9.99
49368,2008-06-03,2496,18844,216,1,9.99,9.99
49369,2008-06-03,2496,18844,216,1,9.99,9.99
49370,2008-06-03,2496,18844,216,1,9.99,9.99
49371,2008-06-03,2496,18844,216,1,9.99,9.99
49372,2008-06-03,2496,18844,216,1,9.99,9.99
49373,2008-06-03,2496,18844,216,1,9.99,9.99
49374,2008-06-03,2496,18844,216,1,9.99,9.99
49375,2008-06-03,2496,18844,216,1,9.99,9.99
49376,2008-06-03,2496,18844,216,1,9.99,9.99
49377,2008-06-03,2496,18844,216,1,9.99,9.99
49378,2008-06-03,2496,18844,216,1,9.99,9.99
49379,2008-06-03,2496,18844,216,1,9.99,9.99
49380,2008-06-03,2496,18844,216,1,9.99,9.99
49381,2008-06-03,2496,18844,216,1,9.99,9.99
49382,2008-06-03,2496,18844,216,1,9.99,9.99
49383,2008-06-03,2496,18844,216,1,9.99,9.99
49384,2008-06-03,2496,18844,216,1,9.99,9.99
49385,2008-06-03,2496,18844,216,1,9.99,9.99
49386,2008-06-03,2496,18844,216,1,9.99,9.99
49387,2008-06-03,2496,18844,216,1,9.99,9.99
49388,2008-06-03,2496,18844,216,1,9.99,9.99
49389,2008-06-03,2496,18844,216,1,9.99,9.99
49390,2008-06-03,2496,18844,216,1,9.99,9.99
49391,2008-06-03,2496,18844,216,1,9.99,9.99
49392,2008-06-03,2496,18844,216,1,9.99,9.99
49393,2008-06-03,2496,18844,216,1,9.99,9.99
49394,2008-06-03,2496,18844,216,1,9.99,9.99
49395,2008-06-03,2496,18844,216,1,9.99,9.99
49396,2008-06-03,2496,18844,216,1,9.99,9.99
49397,2008-06-03,2496,18844,216,1,9.99,9.99
49398,2008-06-03,2496,18844,216,1,9.99,9.99
49399,2008-06-03,2496,18844,216,1,9.99,9.99
49400,2008-06-03,2496,18844,216,1,9.99,9.99
49401,2008-06-03,2496,18844,216,1,9.99,9.99
49402,2008-06-03,2496,18844,216,1,9.99,9.99
49403,2008-06-03,2496,18844,216,1,9.99,9.99
49404,2008-06-03,2496,18844,216,1,9.99,9.99
49405,2008-06-03,2496,18844,216,1,9.99,9.99
49406,2008-06-03,2496,18844,216,1,9.99,9.99
49407,2008-06-03,2496,18844,216,1,9.99,9.99
49408,2008-06-03,2496,18844,216,1,9.99,9.99
49409,2008-06-03,2496,18844,216,1,9.99,9.99
49410,2008-06-03,2496,18844,216,1,9.99,9.99
49411,2008-06-03,2496,18844,216,1,9.99,9.99
49412,2008-06-03,2496,18844,216,1,9.99,9.99
49413,2008-06-03,2496,18844,216,1,9.99,9.99
49414,2008-06-03,2496,18844,216,1,9.99,9.99
49415,2008-06-03,2496,18844,216,1,9.99,9.99
49416,2008-06-03,2496,18844,216,1,9.99,9.99
49417,2008-06-03,2496,18844,216,1,9.99,9.99
49418,2008-06-03,2496,18844,216,1,9.99,9.99
49419,2008-06-03,2496,18844,216,1,9.99,9.99
49420,2008-06-03,2496,18844,216,1,9.99,9.99
49421,2008-06-03,2496,18844,216,1,9.99,9.99
49422,2008-06-03,2496,18844,216,1,9.99,9.99
49423,2008-06-03,2496,18844,216,1,9.99,9.99
49424,2008-06-03,2496,18844,216,1,9.99,9.99
49425,2008-06-03,2496,18844,216,1,9.99,9.99
49426,2008-06-03,2496,18844,216,1,9.99,9.99
49427,2008-06-03,2496,18844,216,1,9.99,9.99
49428,2008-06-03,2496,18844,216,1,9.99,9.99
49429,2008-06-03,2496,18844,216,1,9.99,9.99
49430,2008-06-03,2496,18844,216,1,9.99,9.99
49431,2008-06-03,2496,18844,216,1,9.99,9.99
49432,2008-06-03,2496,18844,216,1,9.99,9.99
49433,2008-06-03,2496,18844,216,1,9.99,9.99
49434,2008-06-03,2496,18844,216,1,9.99,9.99
49435,2008-06-03,2496,18844,216,1,9.99,9.99
49436,2008-06-03,2496,18844,216,1,9.99,9.99
49437,2008-06-03,2496,18844,216,1,9.99,9.99
49438,2008-06-03,2496,18844,216,1,9.99,9.99
49439,2008-06-03,2496,18844,216,1,9.99,9.99
49440,2008-06-03,2496,18844,216,1,9.99,9.99
49441,2008-06-03,2496,18844,216,1,9.99,9.99
49442,2008-06-03,2496,18844,216,1,9.99,9.99
49443,2008-06-03,2496,18844,216,1,9.99,9.99
49444,2008-06-03,2496,18844,216,1,9.99,9.99
49445,2008-06-03,2496,18844,216,1,9.99,9.99
49446,2008-06-03,2496,18844,216,1,9.99,9.99
49447,2008-06-03,2496,18844,216,1,9.99,9.99
49448,2008-06-03,2496,18844,216,1,9.99,9.99
49449,2008-06-03,2496,18844,216,1,9.99,9.99
49450,2008-06-03,2496,18844,216,1,9.99,9.99
49451,2008-06-03,2496,18844,216,1,9.99,9.99
49452,2008-06-03,2496,18844,216,1,9.99,9.99
49453,2008-06-03,2496,18844,216,1,9.99,9.99
49454,2008-06-03,2496,18844,216,1,9.99,9.99
49455,2008-06-03,2496,18844,216,1,9.99,9.99
49456,2008-06-03,2496,18844,216,1,9.99,9.99
49457,2008-06-03,2496,18844,216,1,9.99,9.99
49458,2008-06-03,2496,18844,216,1,9.99,9.99
49459,2008-06-03,2496,18844,216,1,9.99,9.99
49460,2008-06-03,2496,18844,216,1,9.99,9.99
49461,2008-06-03,2496,18844,216,1,9.99,9.99
49462,2008-06-03,2496,18844,216,1,9.99,9.99
49463,2008-06-03,2496,18844,216,1,9.99,9.99
49464,2008-06-03,2496,18844,216,1,9.99,9.99
49465,2008-06-03,2496,18844,216,1,9.99,9.99
49466,2008-06-03,2496,18844,216,1,9.99,9.99
49467,2008-06-03,2496,18844,216,1,9.99,9.99
49468,2008-06-03,2496,18844,216,1,9.99,9.99
49469,2008-06-03,2496,18844,216,1,9.99,9.99
49470,2008-06-03,2496,18844,216,1,9.99,9.99
49471,2008-06-03,2496,18844,216,1,9.99,9.99
49472,2008-06-03,2496,18844,216,1,9.99,9.99
49473,2008-06-03,2496,18844,216,1,9.99,9.99
49474,2008-06-03,2496,18844,216,1,9.99,9.99
49475,2008-06-03,2496,18844,216,1,9.99,9.99
49476,2008-06-03,2496,18844,216,1,9.99,9.99
49477,2008-06-03,2496,18844,216,1,9.99,9.99
49478,2008-06-03,2496,18844,216,1,9.99,9.99
49479,2008-06-03,2496,18844,216,1,9.99,9.99
49480,2008-06-03,2496,18844,216,1,9.99,9.99
49481,2008-06-03,2496,18844,216,1,9.99,9.99
49482,2008-06-03,2496,18844,216,1,9.99,9.99
49483,2008-06-03,2496,18844,216,1,9.99,9.99
49484,2008-06-03,2496,18844,216,1,9.99,9.99
49485,2008-06-03,2496,18844,216,1,9.99,9.99
49486,2008-06-03,2496,18844,216,1,9.99,9.99
49487,2008-06-03,2496,18844,216,1,9.99,9.99
49488,2008-06-03,2496,18844,216,1,9.99,9.99
49489,2008-06-03,2496,18844,216,1,9.99,9.99
49490,2008-06-03,2496,18844,216,1,9.99,9.99
49491,2008-06-03,2496,18844,216,1,9.99,9.99
49492,2008-06-03,2496,18844,216,1,9.99,9.99
49493,2008-06-03,2496,18844,216,1,9.99,9.99
49494,2008-06-03,2496,18844,216,1,9.99,9.99
49495,2008-06-03,2496,18844,216,1,9.99,9.99
49496,2008-06-03,2496,18844,216,1,9.99,9.99
49497,2008-06-03,2496,18844,216,1,9.99,9.99
49498,2008-06-03,2496,18844,216,1,9.99,9.99
49499,2008-06-03,2496,18844,216,1,9.99,9.99
49500,2008-06-03,2496,18844,216,1,9.99,9.99
49501,2008-06-03,2496,18844,216,1,9.99,9.99
49502,2008-06-03,2496,18844,216,1,9.99,9.99
49503,2008-06-03,2496,18844,216,1,9.99,9.99
49504,2008-06-03,2496,18844,216,1,9.99,9.99
49505,2008-06-03,2496,18844,216,1,9.99,9.99
49506,2008-06-03,2496,18844,216,1,9.99,9.99
49507,2008-06-03,2496,18844,216,1,9.99,9.99
49508,2008-06-03,6,19036,160,2,21.57,43.14
49509,2008-06-03,1355,18844,216,2,32.99,65.98
49510,2008-06-03,1308,18844,216,2,28.0,56.0
49511,2008-06-03,1094,18844,216,2,332.0,664.0
49512,2008-06-03,2408,18844,216,2,299.99,599.98
49513,2008-06-03,1146,18844,216,2,633.0,1266.0
49514,2008-06-03,661,16643,66,2,228.0,456.0
49515,2008-06-03,1386,18844,216,2,26.99,53.98
49516,2008-06-03,373,18844,216,2,326.0,652.0
49517,2008-06-03,345,18844,216,2,699.0,1398.0
49518,2008-06-03,2413,18844,216,2,36.83,73.66
49519,2008-06-03,989,18844,216,2,165.0,330.0
49520,2008-06-03,2403,18844,216,2,109.99,219.98
49521,2008-06-03,403,18844,216,2,699.0,1398.0
49522,2008-06-03,288,18844,216,2,199.0,398.0
49523,2008-06-03,873,18844,216,2,20.96,41.92
49524,2008-06-03,1898,18844,216,2,899.0,1798.0
49525,2008-06-03,1383,18844,216,2,12.99,25.98
49526,2008-06-03,850,18844,216,2,230.9,461.8
49527,2008-06-03,2309,18844,216,2,29.99,59.98
49528,2008-06-03,1105,18844,216,2,568.0,1136.0
49529,2008-06-03,919,18844,216,2,0.95,1.9
49530,2008-06-03,2147,18844,216,2,745.99,1491.98
49531,2008-06-03,1656,18844,216,2,159.99,319.98
49532,2008-06-03,1297,18844,216,2,25.0,50.0
49533,2008-06-03,2496,18844,216,2,9.99,19.98
49534,2008-06-03,2496,18844,216,2,9.99,19.98
49535,2008-06-03,2496,18844,216,2,9.99,19.98
49536,2008-06-03,2496,18844,216,2,9.99,19.98
49537,2008-06-03,2496,18844,216,2,9.99,19.98
49538,2008-06-03,2496,18844,216,2,9.99,19.98
49539,2008-06-03,2496,18844,216,2,9.99,19.98
49540,2008-06-03,2496,18844,216,2,9.99,19.98
49541,2008-06-03,2496,18844,216,2,9.99,19.98
49542,2008-06-03,2496,18844,216,2,9.99,19.98
49543,2008-06-03,2496,18844,216,2,9.99,19.98
49544,2008-06-03,2496,18844,216,2,9.99,19.98
49545,2008-06-03,2496,18844,216,2,9.99,19.98
49546,2008-06-03,1297,18844,216,3,25.0,75.0
49547,2008-06-03,1308,18844,216,3,28.0,84.0
49548,2008-06-03,2321,18844,216,3,229.99,689.97
49549,2008-06-03,1985,18844,216,3,179.99,539.97
49550,2008-06-03,1146,18844,216,3,633.0,1899.0
49551,2008-06-03,661,16663,47,3,228.0,684.0
49552,2008-06-03,373,18844,216,3,326.0,978.0
49553,2008-06-03,989,18844,216,3,165.0,495.0
49554,2008-06-03,2403,18844,216,3,109.99,329.97
49555,2008-06-03,873,18844,216,3,20.96,62.88
49556,2008-06-03,1898,18844,216,3,899.0,2697.0
49557,2008-06-03,850,18844,216,3,230.9,692.7
49558,2008-06-03,2309,18844,216,3,29.99,89.97
49559,2008-06-03,2006,18844,216,3,94.99,284.97
49560,2008-06-03,1105,18844,216,3,568.0,1704.0
49561,2008-06-03,314,18844,216,3,309.0,927.0
49562,2008-06-03,1145,18844,216,3,566.0,1698.0
49563,2008-06-03,2496,18844,216,3,9.99,29.97
49564,2008-06-03,2496,18844,216,3,9.99,29.97
49565,2008-06-03,2496,18844,216,3,9.99,29.97
49566,2008-06-03,2496,18844,216,3,9.99,29.97
49567,2008-06-03,2496,18844,216,3,9.99,29.97
49568,2008-06-03,2496,18844,216,3,9.99,29.97
49569,2008-06-03,2496,18844,216,3,9.99,29.97
49570,2008-06-03,2496,18844,216,3,9.99,29.97
49571,2008-06-03,2496,18844,216,3,9.99,29.97
49572,2008-06-03,2496,18844,216,3,9.99,29.97
49573,2008-06-03,2496,18844,216,3,9.99,29.97
49574,2008-06-03,2496,18844,216,3,9.99,29.97
49575,2008-06-03,2496,18844,216,3,9.99,29.97
49576,2008-06-03,1355,18844,216,4,32.99,131.96
49577,2008-06-03,1094,18844,216,4,332.0,1328.0
49578,2008-06-03,2321,18844,216,4,229.99,919.96
49579,2008-06-03,1985,18844,216,4,179.99,719.96
49580,2008-06-03,2408,18844,216,4,299.99,1199.96
49581,2008-06-03,1386,18844,216,4,26.99,107.96
49582,2008-06-03,345,18844,216,4,699.0,2796.0
49583,2008-06-03,2413,18844,216,4,36.83,147.32
49584,2008-06-03,403,18844,216,4,699.0,2796.0
49585,2008-06-03,288,18844,216,4,199.0,796.0
49586,2008-06-03,1383,18844,216,4,12.99,51.96
49587,2008-06-03,2006,18844,216,4,94.99,379.96
49588,2008-06-03,919,18844,216,4,0.95,3.8
49589,2008-06-03,314,18844,216,4,309.0,1236.0
49590,2008-06-03,1145,18844,216,4,566.0,2264.0
49591,2008-06-03,2147,18844,216,4,745.99,2983.96
49592,2008-06-03,6,19036,160,4,21.57,86.28
49593,2008-06-03,2496,18844,216,4,9.99,39.96
49594,2008-06-03,2496,18844,216,4,9.99,39.96
49595,2008-06-03,2496,18844,216,4,9.99,39.96
49596,2008-06-03,2496,18844,216,4,9.99,39.96
49597,2008-06-03,2496,18844,216,4,9.99,39.96
49598,2008-06-03,2496,18844,216,4,9.99,39.96
49599,2008-06-03,2496,18844,216,4,9.99,39.96
49600,2008-06-03,2496,18844,216,4,9.99,39.96
49601,2008-06-03,2496,18844,216,4,9.99,39.96
49602,2008-06-03,2496,18844,216,4,9.99,39.96
49603,2008-06-03,2496,18844,216,4,9.99,39.96
49604,2008-06-03,2496,18844,216,4,9.99,39.96
49605,2008-06-03,2496,18844,216,4,9.99,39.96
49606,2008-06-03,2496,18844,216,4,9.99,39.96
49607,2008-06-09,1667,2060,56,1,5.5,5.5
49608,2008-06-09,1667,2067,199,1,5.5,5.5
49609,2008-06-09,1667,2069,44,1,5.5,5.5
49610,2008-06-09,1667,2070,255,1,5.5,5.5
49611,2008-06-09,1667,2086,257,1,5.5,5.5
49612,2008-06-09,1667,2168,57,1,5.5,5.5
49613,2008-06-09,1667,2169,84,1,5.5,5.5
49614,2008-06-09,1667,2704,267,1,5.5,5.5
49615,2008-06-09,1667,2705,284,1,5.5,5.5
49616,2008-06-09,1667,2716,53,1,5.5,5.5
49617,2008-06-09,1667,2717,60,1,5.5,5.5
49618,2008-06-09,1667,2718,196,1,5.5,5.5
49619,2008-06-09,1667,2719,274,1,5.5,5.5
49620,2008-06-09,1667,2722,271,1,5.5,5.5
49621,2008-06-09,1667,2723,273,1,5.5,5.5
49622,2008-06-09,1667,2724,47,1,5.5,5.5
49623,2008-06-09,1667,2981,46,1,5.5,5.5
49624,2008-06-09,1667,3003,258,1,5.5,5.5
49625,2008-06-09,1667,3004,203,1,5.5,5.5
49626,2008-06-09,1667,3023,269,1,5.5,5.5
49627,2008-06-09,1667,3024,57,1,5.5,5.5
49628,2008-06-09,1667,3026,276,1,5.5,5.5
49629,2008-06-09,1667,3027,275,1,5.5,5.5
49630,2008-06-09,1667,3076,66,1,5.5,5.5
49631,2008-06-09,1667,3077,196,1,5.5,5.5
49632,2008-06-09,1667,3082,76,1,5.5,5.5
49633,2008-06-09,1667,3084,267,1,5.5,5.5
49634,2008-06-09,1667,3086,265,1,5.5,5.5
49635,2008-06-09,1667,3091,59,1,5.5,5.5
49636,2008-06-09,1667,3093,255,1,5.5,5.5
49637,2008-06-09,1667,3094,46,1,5.5,5.5
49638,2008-06-09,1667,3110,80,1,5.5,5.5
49639,2008-06-09,1667,3268,198,1,5.5,5.5
49640,2008-06-09,1667,3269,46,1,5.5,5.5
49641,2008-06-09,1667,3270,46,1,5.5,5.5
49642,2008-06-09,1667,3272,279,1,5.5,5.5
49643,2008-06-09,1667,3273,273,1,5.5,5.5
49644,2008-06-09,1667,3328,60,1,5.5,5.5
49645,2008-06-09,1667,3330,47,1,5.5,5.5
49646,2008-06-09,1667,3334,257,1,5.5,5.5
49647,2008-06-09,1667,3340,44,1,5.5,5.5
49648,2008-06-09,1667,3355,79,1,5.5,5.5
49649,2008-06-09,1667,3515,45,1,5.5,5.5
49650,2008-06-09,1667,3516,68,1,5.5,5.5
49651,2008-06-09,1667,3731,44,1,5.5,5.5
49652,2008-06-09,1667,3732,48,1,5.5,5.5
49653,2008-06-09,1667,3733,271,1,5.5,5.5
49654,2008-06-09,1667,3734,45,1,5.5,5.5
49655,2008-06-09,1667,3736,202,1,5.5,5.5
49656,2008-06-09,1667,3737,196,1,5.5,5.5
49657,2008-06-09,1667,3738,255,1,5.5,5.5
49658,2008-06-09,1667,3873,204,1,5.5,5.5
49659,2008-06-09,1667,3874,69,1,5.5,5.5
49660,2008-06-09,1667,3881,85,1,5.5,5.5
49661,2008-06-09,1667,3882,257,1,5.5,5.5
49662,2008-06-09,1667,3883,45,1,5.5,5.5
49663,2008-06-09,1667,3884,68,1,5.5,5.5
49664,2008-06-09,1667,3888,277,1,5.5,5.5
49665,2008-06-09,1667,3889,286,1,5.5,5.5
49666,2008-06-09,1667,3891,60,1,5.5,5.5
49667,2008-06-09,1667,4010,274,1,5.5,5.5
49668,2008-06-09,1667,4011,45,1,5.5,5.5
49669,2008-06-09,1667,4018,71,1,5.5,5.5
49670,2008-06-09,1667,4175,48,1,5.5,5.5
49671,2008-06-09,1667,4244,200,1,5.5,5.5
49672,2008-06-09,1667,4246,84,1,5.5,5.5
49673,2008-06-09,1667,4247,80,1,5.5,5.5
49674,2008-08-07,1668,16,47,3,6.291,18.873
49675,2008-06-09,1755,17,65,1,64.9,64.9
49676,2008-06-09,1755,41,281,1,64.9,64.9
49677,2008-06-09,1755,131,200,1,64.9,64.9
49678,2008-06-09,1755,134,199,1,64.9,64.9
49679,2008-06-09,464,15601,78,1,679.0,679.0
49680,2008-06-09,464,15602,75,1,679.0,679.0
49681,2008-06-09,464,15603,68,1,679.0,679.0
49682,2008-06-09,464,15604,48,1,679.0,679.0
49683,2008-06-09,464,15606,71,1,679.0,679.0
49684,2008-06-09,464,15607,273,1,679.0,679.0
49685,2008-06-09,464,15608,45,1,679.0,679.0
49686,2008-06-09,464,15609,46,1,679.0,679.0
49687,2008-06-09,54,14065,86,1,296.0,296.0
49688,2008-06-09,54,14156,57,1,296.0,296.0
49689,2008-06-09,54,14157,69,1,296.0,296.0
49690,2008-06-09,54,14163,86,1,296.0,296.0
49691,2008-06-09,54,14173,76,1,296.0,296.0
49692,2008-06-09,54,14177,75,1,296.0,296.0
49693,2008-06-09,54,14185,56,1,296.0,296.0
49694,2008-06-09,532,15610,196,1,259.0,259.0
49695,2008-06-09,532,15611,74,1,259.0,259.0
49696,2008-06-09,532,15612,57,1,259.0,259.0
49697,2008-06-09,532,15613,45,1,259.0,259.0
49698,2008-06-09,532,15615,276,1,259.0,259.0
49699,2008-06-09,532,15617,196,1,259.0,259.0
49700,2008-06-09,532,15618,84,1,259.0,259.0
49701,2008-06-09,1856,3334,257,1,999.9,999.9
49702,2008-06-09,1856,3340,44,1,999.9,999.9
49703,2008-06-09,1856,3515,45,1,999.9,999.9
49704,2008-06-09,1856,3516,68,1,999.9,999.9
49705,2008-06-09,1856,3731,44,1,999.9,999.9
49706,2008-06-09,1856,3732,48,1,999.9,999.9
49707,2008-06-09,1856,3733,271,1,999.9,999.9
49708,2008-06-09,524,15582,255,1,179.0,179.0
49709,2008-06-09,524,15584,84,1,179.0,179.0
49710,2008-06-09,524,15585,284,1,179.0,179.0
49711,2008-06-09,524,15587,257,1,179.0,179.0
49712,2008-06-09,524,15596,267,1,179.0,179.0
49713,2008-06-09,524,15597,73,1,179.0,179.0
49714,2008-06-09,524,15598,286,1,179.0,179.0
49715,2008-06-09,524,15599,281,1,179.0,179.0
49716,2008-06-09,1878,817,46,1,1989.0,1989.0
